Problem,Provider,OperationKind,Operation,Disposition,Status,conv_kind,n,h,w,c,k,r,s,p,q,pad_h,pad_w,stride_h,stride_w,dilation_h,dilation_w,Activation,Filter,Output,conv_mode,iterator_algorithm,alpha,beta,split_k_mode,split_k_slices,eq_gemm_provider,op_class,accum,cta_m,cta_n,cta_k,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Flops/Byte,Runtime,GB/s,GFLOPs
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_64x5_nhwc_align4,passed,success,fprop,256,28,28,128,512,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,64,5,2,2,1,16,8,16,80,1024,462553088,26512195584,57,2.1344,201.83,12421.4
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_64x5_nhwc_align2,passed,success,fprop,256,28,28,128,512,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,64,5,2,2,1,16,8,16,80,1024,462553088,26512195584,57,2.78415,154.728,9522.53
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,308412416,26358054912,85,1.00631,285.432,26192.9
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,308412416,26358054912,85,1.00134,286.847,26322.8
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,308412416,26358054912,85,0.917012,313.225,28743.4
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align1,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,308412416,26358054912,85,3.81247,75.3399,6913.63
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x256_32x2_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,308412416,26358054912,85,1.62113,177.18,16259.1
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x256_32x2_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,308412416,26358054912,85,1.6302,176.194,16168.6
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x256_32x2_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,308412416,26358054912,85,2.11977,135.501,12434.4
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x256_32x2_nhwc_align1,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,2,2,4,1,16,8,8,75,1024,308412416,26358054912,85,1.82916,157.029,14409.9
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x128_32x2_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,0.842148,341.07,31298.6
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x128_32x2_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,0.853923,336.367,30867
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x128_32x2_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,0.853371,336.585,30887
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x128_32x2_nhwc_align1,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,3.63109,79.1033,7258.98
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_32x2_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,0.82389,348.628,31992.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_32x2_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,0.814909,352.47,32344.8
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_32x2_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,0.837601,342.921,31468.5
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_32x2_nhwc_align1,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,1.4115,203.494,18673.8
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x64_32x2_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,0.803021,357.689,32823.6
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x64_32x2_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,0.833905,344.442,31608
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x64_32x2_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,1.03141,278.485,25555.5
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_128x64_32x2_nhwc_align1,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,1.33115,215.777,19801
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x64_32x2_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,0.823593,348.754,32003.7
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x64_32x2_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,0.869018,330.524,30330.9
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x64_32x2_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,0.988334,290.622,26669.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x64_32x2_nhwc_align1,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,2,2,2,1,16,8,8,75,1024,308412416,26358054912,85,1.57257,182.651,16761.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_64x2_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,308412416,26358054912,85,0.765573,375.185,34429.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_64x2_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,308412416,26358054912,85,0.930079,308.825,28339.6
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_64x2_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,308412416,26358054912,85,0.965356,297.54,27304
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_64x128_64x2_nhwc_align1,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,2,1,2,2,16,8,8,75,1024,308412416,26358054912,85,6.19409,46.3718,4255.35
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_256x128_32x3_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,3,4,2,1,16,8,16,80,1024,308412416,26358054912,85,0.824013,348.576,31987.4
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_256x128_32x3_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,3,4,2,1,16,8,16,80,1024,308412416,26358054912,85,0.845466,339.732,31175.8
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_256x128_32x3_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,3,4,2,1,16,8,16,80,1024,308412416,26358054912,85,0.871332,329.646,30250.3
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x256_32x3_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,3,2,4,1,16,8,16,80,1024,308412416,26358054912,85,1.35742,211.602,19417.8
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x256_32x3_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,3,2,4,1,16,8,16,80,1024,308412416,26358054912,85,1.38548,207.315,19024.5
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x256_32x3_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,256,32,3,2,4,1,16,8,16,80,1024,308412416,26358054912,85,1.47757,194.394,17838.8
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_256x64_32x4_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,64,32,4,4,1,1,16,8,16,80,1024,308412416,26358054912,85,0.841431,341.361,31325.3
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_256x64_32x4_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,64,32,4,4,1,1,16,8,16,80,1024,308412416,26358054912,85,1.41323,203.245,18650.9
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_256x64_32x4_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,64,32,4,4,1,1,16,8,16,80,1024,308412416,26358054912,85,8.82925,32.5318,2985.31
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x256_32x4_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,256,32,4,1,4,1,16,8,16,80,1024,308412416,26358054912,85,1.40332,204.68,18782.6
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x256_32x4_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,256,32,4,1,4,1,16,8,16,80,1024,308412416,26358054912,85,1.44224,199.156,18275.7
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x256_32x4_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,256,32,4,1,4,1,16,8,16,80,1024,308412416,26358054912,85,1.73266,165.775,15212.5
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x3_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,3,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.804137,357.192,32778.1
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x3_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,3,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.822794,349.093,32034.8
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x3_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,3,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.831109,345.6,31714.3
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x4_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,4,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.775588,370.34,33984.6
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x4_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,4,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.823368,348.85,32012.5
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x4_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,4,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.952658,301.505,27667.9
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x5_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,5,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.778086,369.151,33875.5
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x5_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,5,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.837089,343.131,31487.7
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x128_32x5_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,128,32,5,2,2,1,16,8,16,80,1024,308412416,26358054912,85,1.00744,285.11,26163.3
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x64_32x6_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,6,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.843919,340.354,31232.9
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x64_32x6_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,6,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.974234,294.828,27055.2
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x64_32x6_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,32,6,2,2,1,16,8,16,80,1024,308412416,26358054912,85,1.14422,251.029,23035.9
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x128_32x6_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,6,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.802273,358.022,32854.2
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x128_32x6_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,6,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.963777,298.027,27348.7
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x128_32x6_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,32,6,2,2,1,16,8,16,80,1024,308412416,26358054912,85,1.10274,260.472,23902.4
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_32x10_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,10,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.955709,300.543,27579.6
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_32x10_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,10,2,2,1,16,8,16,80,1024,308412416,26358054912,85,1.14442,250.984,23031.8
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_32x10_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,32,10,2,2,1,16,8,16,80,1024,308412416,26358054912,85,1.65647,173.399,15912.1
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x64_64x3_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,64,3,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.797921,359.975,33033.4
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x64_64x3_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,64,3,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.841821,341.203,31310.8
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_128x64_64x3_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,128,64,64,3,2,2,1,16,8,16,80,1024,308412416,26358054912,85,2.48756,115.467,10595.9
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x128_64x3_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,3,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.816681,351.706,32274.6
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x128_64x3_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,3,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.83369,344.53,31616.2
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x128_64x3_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,128,64,3,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.89644,320.413,29403
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_64x5_nhwc_align8,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,64,5,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.918016,312.883,28712
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_64x5_nhwc_align4,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,64,5,2,2,1,16,8,16,80,1024,308412416,26358054912,85,0.982057,292.479,26839.6
1,CUTLASS,conv2d,cutlass_tensorop_s16816fprop_optimized_f16_64x64_64x5_nhwc_align2,passed,success,fprop,256,28,28,512,128,1,1,28,28,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,64,64,64,5,2,2,1,16,8,16,80,1024,308412416,26358054912,85,1.26311,227.399,20867.5
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align8,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,257949696,52716109824,204,1.8644,128.854,28275.2
1,CUTLASS,conv2d,cutlass_tensorop_s1688fprop_optimized_f16_256x128_32x2_nhwc_align4,passed,success,fprop,256,28,28,512,1024,1,1,14,14,0,0,2,2,1,1,f16:nhwc,f16:nhwc,f32:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f32,256,128,32,2,4,2,1,16,8,8,75,1024,257949696,52716109824,204,1.85715,129.357,28385.5
